Date ,Day,Time,Pred,Timestamp
2/24/22,Thu,20:45,-0.04,1645764300
2/24/22,Thu,20:46,-0.04,1645764360
2/24/22,Thu,20:47,-0.04,1645764420
2/24/22,Thu,20:48,-0.04,1645764480
2/24/22,Thu,20:49,-0.04,1645764540
2/24/22,Thu,20:50,-0.04,1645764600
2/24/22,Thu,20:51,-0.05,1645764660
2/24/22,Thu,20:52,-0.05,1645764720
2/24/22,Thu,20:53,-0.05,1645764780
2/24/22,Thu,20:54,-0.05,1645764840
2/24/22,Thu,20:55,-0.05,1645764900
2/24/22,Thu,20:56,-0.05,1645764960
2/24/22,Thu,20:57,-0.05,1645765020
2/24/22,Thu,20:58,-0.05,1645765080
2/24/22,Thu,20:59,-0.06,1645765140
2/24/22,Thu,21:00,-0.06,1645765200
2/24/22,Thu,21:01,-0.06,1645765260
2/24/22,Thu,21:02,-0.06,1645765320
2/24/22,Thu,21:03,-0.06,1645765380
2/24/22,Thu,21:04,-0.06,1645765440
2/24/22,Thu,21:05,-0.06,1645765500
2/24/22,Thu,21:06,-0.06,1645765560
2/24/22,Thu,21:07,-0.06,1645765620
2/24/22,Thu,21:08,-0.06,1645765680
2/24/22,Thu,21:09,-0.07,1645765740
2/24/22,Thu,21:10,-0.07,1645765800
2/24/22,Thu,21:11,-0.07,1645765860
2/24/22,Thu,21:12,-0.07,1645765920
2/24/22,Thu,21:13,-0.07,1645765980
2/24/22,Thu,21:14,-0.07,1645766040
2/24/22,Thu,21:15,-0.07,1645766100
2/24/22,Thu,21:16,-0.07,1645766160
2/24/22,Thu,21:17,-0.07,1645766220
2/24/22,Thu,21:18,-0.07,1645766280
2/24/22,Thu,21:19,-0.08,1645766340
2/24/22,Thu,21:20,-0.08,1645766400
2/24/22,Thu,21:21,-0.08,1645766460
2/24/22,Thu,21:22,-0.08,1645766520
2/24/22,Thu,21:23,-0.08,1645766580
2/24/22,Thu,21:24,-0.08,1645766640
2/24/22,Thu,21:25,-0.08,1645766700
2/24/22,Thu,21:26,-0.08,1645766760
2/24/22,Thu,21:27,-0.08,1645766820
2/24/22,Thu,21:28,-0.09,1645766880
2/24/22,Thu,21:29,-0.09,1645766940
2/24/22,Thu,21:30,-0.09,1645767000
2/24/22,Thu,21:31,-0.09,1645767060
2/24/22,Thu,21:32,-0.09,1645767120
2/24/22,Thu,21:33,-0.09,1645767180
2/24/22,Thu,21:34,-0.09,1645767240
2/24/22,Thu,21:35,-0.09,1645767300
2/24/22,Thu,21:36,-0.09,1645767360
2/24/22,Thu,21:37,-0.09,1645767420
2/24/22,Thu,21:38,-0.1,1645767480
2/24/22,Thu,21:39,-0.1,1645767540
2/24/22,Thu,21:40,-0.1,1645767600
2/24/22,Thu,21:41,-0.1,1645767660
2/24/22,Thu,21:42,-0.1,1645767720
2/24/22,Thu,21:43,-0.1,1645767780
2/24/22,Thu,21:44,-0.1,1645767840
2/24/22,Thu,21:45,-0.1,1645767900
2/24/22,Thu,21:46,-0.1,1645767960
2/24/22,Thu,21:47,-0.1,1645768020
2/24/22,Thu,21:48,-0.1,1645768080
2/24/22,Thu,21:49,-0.1,1645768140
2/24/22,Thu,21:50,-0.11,1645768200
2/24/22,Thu,21:51,-0.11,1645768260
2/24/22,Thu,21:52,-0.11,1645768320
2/24/22,Thu,21:53,-0.11,1645768380
2/24/22,Thu,21:54,-0.11,1645768440
2/24/22,Thu,21:55,-0.11,1645768500
2/24/22,Thu,21:56,-0.11,1645768560
2/24/22,Thu,21:57,-0.11,1645768620
2/24/22,Thu,21:58,-0.11,1645768680
2/24/22,Thu,21:59,-0.11,1645768740
2/24/22,Thu,22:00,-0.12,1645768800
2/24/22,Thu,22:01,-0.12,1645768860
2/24/22,Thu,22:02,-0.12,1645768920
2/24/22,Thu,22:03,-0.12,1645768980
2/24/22,Thu,22:04,-0.12,1645769040
2/24/22,Thu,22:05,-0.12,1645769100
2/24/22,Thu,22:06,-0.12,1645769160
2/24/22,Thu,22:07,-0.12,1645769220
2/24/22,Thu,22:08,-0.12,1645769280
2/24/22,Thu,22:09,-0.12,1645769340
2/24/22,Thu,22:10,-0.12,1645769400
2/24/22,Thu,22:11,-0.12,1645769460
2/24/22,Thu,22:12,-0.12,1645769520
2/24/22,Thu,22:13,-0.12,1645769580
2/24/22,Thu,22:14,-0.12,1645769640
2/24/22,Thu,22:15,-0.12,1645769700
2/24/22,Thu,22:16,-0.13,1645769760
2/24/22,Thu,22:17,-0.13,1645769820
2/24/22,Thu,22:18,-0.13,1645769880
2/24/22,Thu,22:19,-0.13,1645769940
2/24/22,Thu,22:20,-0.13,1645770000
2/24/22,Thu,22:21,-0.13,1645770060
2/24/22,Thu,22:22,-0.13,1645770120
2/24/22,Thu,22:23,-0.13,1645770180
2/24/22,Thu,22:24,-0.13,1645770240
2/24/22,Thu,22:25,-0.13,1645770300
2/24/22,Thu,22:26,-0.13,1645770360
2/24/22,Thu,22:27,-0.13,1645770420
2/24/22,Thu,22:28,-0.13,1645770480
2/24/22,Thu,22:29,-0.13,1645770540
2/24/22,Thu,22:30,-0.13,1645770600
2/24/22,Thu,22:31,-0.13,1645770660
2/24/22,Thu,22:32,-0.13,1645770720
2/24/22,Thu,22:33,-0.14,1645770780
2/24/22,Thu,22:34,-0.14,1645770840
2/24/22,Thu,22:35,-0.14,1645770900
2/24/22,Thu,22:36,-0.14,1645770960
2/24/22,Thu,22:37,-0.14,1645771020
2/24/22,Thu,22:38,-0.14,1645771080
2/24/22,Thu,22:39,-0.14,1645771140
2/24/22,Thu,22:40,-0.14,1645771200
2/24/22,Thu,22:41,-0.14,1645771260
2/24/22,Thu,22:42,-0.14,1645771320
2/24/22,Thu,22:43,-0.14,1645771380
2/24/22,Thu,22:44,-0.14,1645771440
2/24/22,Thu,22:45,-0.14,1645771500
2/24/22,Thu,22:46,-0.14,1645771560
2/24/22,Thu,22:47,-0.14,1645771620
2/24/22,Thu,22:48,-0.14,1645771680
2/24/22,Thu,22:49,-0.14,1645771740
2/24/22,Thu,22:50,-0.14,1645771800
2/24/22,Thu,22:51,-0.14,1645771860
2/24/22,Thu,22:52,-0.14,1645771920
2/24/22,Thu,22:53,-0.14,1645771980
2/24/22,Thu,22:54,-0.14,1645772040
2/24/22,Thu,22:55,-0.14,1645772100
2/24/22,Thu,22:56,-0.14,1645772160
2/24/22,Thu,22:57,-0.14,1645772220
2/24/22,Thu,22:58,-0.14,1645772280
2/24/22,Thu,22:59,-0.14,1645772340
2/24/22,Thu,23:00,-0.14,1645772400
2/24/22,Thu,23:01,-0.14,1645772460
2/24/22,Thu,23:02,-0.14,1645772520
2/24/22,Thu,23:03,-0.14,1645772580
2/24/22,Thu,23:04,-0.14,1645772640
2/24/22,Thu,23:05,-0.14,1645772700
2/24/22,Thu,23:06,-0.14,1645772760
2/24/22,Thu,23:07,-0.14,1645772820
2/24/22,Thu,23:08,-0.14,1645772880
2/24/22,Thu,23:09,-0.14,1645772940
2/24/22,Thu,23:10,-0.14,1645773000
2/24/22,Thu,23:11,-0.14,1645773060
2/24/22,Thu,23:12,-0.14,1645773120
2/24/22,Thu,23:13,-0.14,1645773180
2/24/22,Thu,23:14,-0.14,1645773240
2/24/22,Thu,23:15,-0.14,1645773300
2/24/22,Thu,23:16,-0.14,1645773360
2/24/22,Thu,23:17,-0.14,1645773420
2/24/22,Thu,23:18,-0.14,1645773480
2/24/22,Thu,23:19,-0.14,1645773540
2/24/22,Thu,23:20,-0.14,1645773600
2/24/22,Thu,23:21,-0.14,1645773660
2/24/22,Thu,23:22,-0.14,1645773720
2/24/22,Thu,23:23,-0.14,1645773780
2/24/22,Thu,23:24,-0.14,1645773840
2/24/22,Thu,23:25,-0.14,1645773900
2/24/22,Thu,23:26,-0.14,1645773960
2/24/22,Thu,23:27,-0.14,1645774020
2/24/22,Thu,23:28,-0.14,1645774080
2/24/22,Thu,23:29,-0.14,1645774140
2/24/22,Thu,23:30,-0.14,1645774200
2/24/22,Thu,23:31,-0.14,1645774260
2/24/22,Thu,23:32,-0.14,1645774320
2/24/22,Thu,23:33,-0.14,1645774380
2/24/22,Thu,23:34,-0.13,1645774440
2/24/22,Thu,23:35,-0.13,1645774500
2/24/22,Thu,23:36,-0.13,1645774560
2/24/22,Thu,23:37,-0.13,1645774620
2/24/22,Thu,23:38,-0.13,1645774680
2/24/22,Thu,23:39,-0.13,1645774740
2/24/22,Thu,23:40,-0.13,1645774800
2/24/22,Thu,23:41,-0.13,1645774860
2/24/22,Thu,23:42,-0.13,1645774920
2/24/22,Thu,23:43,-0.13,1645774980
2/24/22,Thu,23:44,-0.13,1645775040
2/24/22,Thu,23:45,-0.13,1645775100
2/24/22,Thu,23:46,-0.13,1645775160
2/24/22,Thu,23:47,-0.13,1645775220
2/24/22,Thu,23:48,-0.13,1645775280
2/24/22,Thu,23:49,-0.13,1645775340
2/24/22,Thu,23:50,-0.12,1645775400
2/24/22,Thu,23:51,-0.12,1645775460
2/24/22,Thu,23:52,-0.12,1645775520
2/24/22,Thu,23:53,-0.12,1645775580
2/24/22,Thu,23:54,-0.12,1645775640
2/24/22,Thu,23:55,-0.12,1645775700
2/24/22,Thu,23:56,-0.12,1645775760
2/24/22,Thu,23:57,-0.12,1645775820
2/24/22,Thu,23:58,-0.12,1645775880
2/24/22,Thu,23:59,-0.12,1645775940
2/25/22,Fri,0:00,-0.12,1645776000
2/25/22,Fri,0:01,-0.12,1645776060
2/25/22,Fri,0:02,-0.12,1645776120
2/25/22,Fri,0:03,-0.12,1645776180
2/25/22,Fri,0:04,-0.11,1645776240
2/25/22,Fri,0:05,-0.11,1645776300
2/25/22,Fri,0:06,-0.11,1645776360
2/25/22,Fri,0:07,-0.11,1645776420
2/25/22,Fri,0:08,-0.11,1645776480
2/25/22,Fri,0:09,-0.11,1645776540
2/25/22,Fri,0:10,-0.11,1645776600
2/25/22,Fri,0:11,-0.11,1645776660
2/25/22,Fri,0:12,-0.11,1645776720
2/25/22,Fri,0:13,-0.1,1645776780
2/25/22,Fri,0:14,-0.1,1645776840
2/25/22,Fri,0:15,-0.1,1645776900
2/25/22,Fri,0:16,-0.1,1645776960
2/25/22,Fri,0:17,-0.1,1645777020
2/25/22,Fri,0:18,-0.1,1645777080
2/25/22,Fri,0:19,-0.1,1645777140
2/25/22,Fri,0:20,-0.1,1645777200
2/25/22,Fri,0:21,-0.1,1645777260
2/25/22,Fri,0:22,-0.1,1645777320
2/25/22,Fri,0:23,-0.09,1645777380
2/25/22,Fri,0:24,-0.09,1645777440
2/25/22,Fri,0:25,-0.09,1645777500
2/25/22,Fri,0:26,-0.09,1645777560
2/25/22,Fri,0:27,-0.09,1645777620
2/25/22,Fri,0:28,-0.09,1645777680
2/25/22,Fri,0:29,-0.09,1645777740
2/25/22,Fri,0:30,-0.09,1645777800
2/25/22,Fri,0:31,-0.08,1645777860
2/25/22,Fri,0:32,-0.08,1645777920
2/25/22,Fri,0:33,-0.08,1645777980
2/25/22,Fri,0:34,-0.08,1645778040
2/25/22,Fri,0:35,-0.08,1645778100
2/25/22,Fri,0:36,-0.08,1645778160
2/25/22,Fri,0:37,-0.08,1645778220
2/25/22,Fri,0:38,-0.07,1645778280
2/25/22,Fri,0:39,-0.07,1645778340
2/25/22,Fri,0:40,-0.07,1645778400
2/25/22,Fri,0:41,-0.07,1645778460
2/25/22,Fri,0:42,-0.07,1645778520
2/25/22,Fri,0:43,-0.07,1645778580
2/25/22,Fri,0:44,-0.07,1645778640
2/25/22,Fri,0:45,-0.07,1645778700
2/25/22,Fri,0:46,-0.06,1645778760
2/25/22,Fri,0:47,-0.06,1645778820
2/25/22,Fri,0:48,-0.06,1645778880
2/25/22,Fri,0:49,-0.06,1645778940
2/25/22,Fri,0:50,-0.06,1645779000
2/25/22,Fri,0:51,-0.06,1645779060
2/25/22,Fri,0:52,-0.05,1645779120
2/25/22,Fri,0:53,-0.05,1645779180
2/25/22,Fri,0:54,-0.05,1645779240
2/25/22,Fri,0:55,-0.05,1645779300
2/25/22,Fri,0:56,-0.05,1645779360
2/25/22,Fri,0:57,-0.04,1645779420
2/25/22,Fri,0:58,-0.04,1645779480
2/25/22,Fri,0:59,-0.04,1645779540
2/25/22,Fri,1:00,-0.04,1645779600
2/25/22,Fri,1:01,-0.04,1645779660
2/25/22,Fri,1:02,-0.04,1645779720
2/25/22,Fri,1:03,-0.03,1645779780
2/25/22,Fri,1:04,-0.03,1645779840
2/25/22,Fri,1:05,-0.03,1645779900
2/25/22,Fri,1:06,-0.03,1645779960
2/25/22,Fri,1:07,-0.03,1645780020
2/25/22,Fri,1:08,-0.03,1645780080
2/25/22,Fri,1:09,-0.02,1645780140
2/25/22,Fri,1:10,-0.02,1645780200
2/25/22,Fri,1:11,-0.02,1645780260
2/25/22,Fri,1:12,-0.02,1645780320
2/25/22,Fri,1:13,-0.01,1645780380
2/25/22,Fri,1:14,-0.01,1645780440
2/25/22,Fri,1:15,-0.01,1645780500
2/25/22,Fri,1:16,-0.01,1645780560
2/25/22,Fri,1:17,-0.01,1645780620
2/25/22,Fri,1:18,-0.01,1645780680
2/25/22,Fri,1:19,0,1645780740
2/25/22,Fri,1:20,0,1645780800
2/25/22,Fri,1:21,0,1645780860
2/25/22,Fri,1:22,0,1645780920
2/25/22,Fri,1:23,0.01,1645780980
2/25/22,Fri,1:24,0.01,1645781040
2/25/22,Fri,1:25,0.01,1645781100
2/25/22,Fri,1:26,0.01,1645781160
2/25/22,Fri,1:27,0.01,1645781220
2/25/22,Fri,1:28,0.02,1645781280
2/25/22,Fri,1:29,0.02,1645781340
2/25/22,Fri,1:30,0.02,1645781400
2/25/22,Fri,1:31,0.02,1645781460
2/25/22,Fri,1:32,0.03,1645781520
2/25/22,Fri,1:33,0.03,1645781580
2/25/22,Fri,1:34,0.03,1645781640
2/25/22,Fri,1:35,0.03,1645781700
2/25/22,Fri,1:36,0.04,1645781760
2/25/22,Fri,1:37,0.04,1645781820
2/25/22,Fri,1:38,0.04,1645781880
2/25/22,Fri,1:39,0.04,1645781940
2/25/22,Fri,1:40,0.05,1645782000
2/25/22,Fri,1:41,0.05,1645782060
2/25/22,Fri,1:42,0.05,1645782120
2/25/22,Fri,1:43,0.05,1645782180
2/25/22,Fri,1:44,0.06,1645782240
2/25/22,Fri,1:45,0.06,1645782300
2/25/22,Fri,1:46,0.06,1645782360
2/25/22,Fri,1:47,0.06,1645782420
2/25/22,Fri,1:48,0.07,1645782480
2/25/22,Fri,1:49,0.07,1645782540
2/25/22,Fri,1:50,0.07,1645782600
2/25/22,Fri,1:51,0.07,1645782660
2/25/22,Fri,1:52,0.08,1645782720
2/25/22,Fri,1:53,0.08,1645782780
2/25/22,Fri,1:54,0.08,1645782840
2/25/22,Fri,1:55,0.09,1645782900
2/25/22,Fri,1:56,0.09,1645782960
2/25/22,Fri,1:57,0.09,1645783020
2/25/22,Fri,1:58,0.09,1645783080
2/25/22,Fri,1:59,0.1,1645783140
2/25/22,Fri,2:00,0.1,1645783200
2/25/22,Fri,2:01,0.1,1645783260
2/25/22,Fri,2:02,0.1,1645783320
2/25/22,Fri,2:03,0.11,1645783380
2/25/22,Fri,2:04,0.11,1645783440
2/25/22,Fri,2:05,0.11,1645783500
2/25/22,Fri,2:06,0.12,1645783560
2/25/22,Fri,2:07,0.12,1645783620
2/25/22,Fri,2:08,0.12,1645783680
2/25/22,Fri,2:09,0.12,1645783740
2/25/22,Fri,2:10,0.13,1645783800
2/25/22,Fri,2:11,0.13,1645783860
2/25/22,Fri,2:12,0.13,1645783920
2/25/22,Fri,2:13,0.14,1645783980
2/25/22,Fri,2:14,0.14,1645784040
2/25/22,Fri,2:15,0.14,1645784100
2/25/22,Fri,2:16,0.15,1645784160
2/25/22,Fri,2:17,0.15,1645784220
2/25/22,Fri,2:18,0.15,1645784280
2/25/22,Fri,2:19,0.16,1645784340
2/25/22,Fri,2:20,0.16,1645784400
2/25/22,Fri,2:21,0.16,1645784460
2/25/22,Fri,2:22,0.17,1645784520
2/25/22,Fri,2:23,0.17,1645784580
2/25/22,Fri,2:24,0.17,1645784640
2/25/22,Fri,2:25,0.17,1645784700
2/25/22,Fri,2:26,0.18,1645784760
2/25/22,Fri,2:27,0.18,1645784820
2/25/22,Fri,2:28,0.18,1645784880
2/25/22,Fri,2:29,0.19,1645784940
2/25/22,Fri,2:30,0.19,1645785000
2/25/22,Fri,2:31,0.19,1645785060
2/25/22,Fri,2:32,0.2,1645785120
2/25/22,Fri,2:33,0.2,1645785180
2/25/22,Fri,2:34,0.2,1645785240
2/25/22,Fri,2:35,0.21,1645785300
2/25/22,Fri,2:36,0.21,1645785360
2/25/22,Fri,2:37,0.21,1645785420
2/25/22,Fri,2:38,0.22,1645785480
2/25/22,Fri,2:39,0.22,1645785540
2/25/22,Fri,2:40,0.22,1645785600
2/25/22,Fri,2:41,0.23,1645785660
2/25/22,Fri,2:42,0.23,1645785720
2/25/22,Fri,2:43,0.23,1645785780
2/25/22,Fri,2:44,0.24,1645785840
2/25/22,Fri,2:45,0.24,1645785900
2/25/22,Fri,2:46,0.24,1645785960
2/25/22,Fri,2:47,0.24,1645786020
2/25/22,Fri,2:48,0.25,1645786080
2/25/22,Fri,2:49,0.25,1645786140
2/25/22,Fri,2:50,0.26,1645786200
2/25/22,Fri,2:51,0.26,1645786260
2/25/22,Fri,2:52,0.26,1645786320
2/25/22,Fri,2:53,0.27,1645786380
2/25/22,Fri,2:54,0.27,1645786440
2/25/22,Fri,2:55,0.27,1645786500
2/25/22,Fri,2:56,0.28,1645786560
2/25/22,Fri,2:57,0.28,1645786620
2/25/22,Fri,2:58,0.28,1645786680
2/25/22,Fri,2:59,0.28,1645786740
2/25/22,Fri,3:00,0.29,1645786800
2/25/22,Fri,3:01,0.29,1645786860
2/25/22,Fri,3:02,0.29,1645786920
2/25/22,Fri,3:03,0.3,1645786980
2/25/22,Fri,3:04,0.3,1645787040
2/25/22,Fri,3:05,0.3,1645787100
2/25/22,Fri,3:06,0.31,1645787160
2/25/22,Fri,3:07,0.31,1645787220
2/25/22,Fri,3:08,0.31,1645787280
2/25/22,Fri,3:09,0.32,1645787340
2/25/22,Fri,3:10,0.32,1645787400
2/25/22,Fri,3:11,0.32,1645787460
2/25/22,Fri,3:12,0.33,1645787520
2/25/22,Fri,3:13,0.33,1645787580
2/25/22,Fri,3:14,0.33,1645787640
2/25/22,Fri,3:15,0.34,1645787700
2/25/22,Fri,3:16,0.34,1645787760
2/25/22,Fri,3:17,0.34,1645787820
2/25/22,Fri,3:18,0.35,1645787880
2/25/22,Fri,3:19,0.35,1645787940
2/25/22,Fri,3:20,0.35,1645788000
2/25/22,Fri,3:21,0.36,1645788060
2/25/22,Fri,3:22,0.36,1645788120
2/25/22,Fri,3:23,0.36,1645788180
2/25/22,Fri,3:24,0.36,1645788240
2/25/22,Fri,3:25,0.37,1645788300
2/25/22,Fri,3:26,0.37,1645788360
2/25/22,Fri,3:27,0.37,1645788420
2/25/22,Fri,3:28,0.38,1645788480
2/25/22,Fri,3:29,0.38,1645788540
2/25/22,Fri,3:30,0.38,1645788600
2/25/22,Fri,3:31,0.39,1645788660
2/25/22,Fri,3:32,0.39,1645788720
2/25/22,Fri,3:33,0.39,1645788780
2/25/22,Fri,3:34,0.4,1645788840
2/25/22,Fri,3:35,0.4,1645788900
2/25/22,Fri,3:36,0.4,1645788960
2/25/22,Fri,3:37,0.41,1645789020
2/25/22,Fri,3:38,0.41,1645789080
2/25/22,Fri,3:39,0.41,1645789140
2/25/22,Fri,3:40,0.41,1645789200
2/25/22,Fri,3:41,0.42,1645789260
2/25/22,Fri,3:42,0.42,1645789320
2/25/22,Fri,3:43,0.42,1645789380
2/25/22,Fri,3:44,0.42,1645789440
2/25/22,Fri,3:45,0.43,1645789500
2/25/22,Fri,3:46,0.43,1645789560
2/25/22,Fri,3:47,0.43,1645789620
2/25/22,Fri,3:48,0.44,1645789680
2/25/22,Fri,3:49,0.44,1645789740
2/25/22,Fri,3:50,0.44,1645789800
2/25/22,Fri,3:51,0.44,1645789860
2/25/22,Fri,3:52,0.45,1645789920
2/25/22,Fri,3:53,0.45,1645789980
2/25/22,Fri,3:54,0.45,1645790040
2/25/22,Fri,3:55,0.46,1645790100
2/25/22,Fri,3:56,0.46,1645790160
2/25/22,Fri,3:57,0.46,1645790220
2/25/22,Fri,3:58,0.46,1645790280
2/25/22,Fri,3:59,0.47,1645790340
2/25/22,Fri,4:00,0.47,1645790400
2/25/22,Fri,4:01,0.47,1645790460
2/25/22,Fri,4:02,0.47,1645790520
2/25/22,Fri,4:03,0.47,1645790580
2/25/22,Fri,4:04,0.48,1645790640
2/25/22,Fri,4:05,0.48,1645790700
2/25/22,Fri,4:06,0.48,1645790760
2/25/22,Fri,4:07,0.48,1645790820
2/25/22,Fri,4:08,0.49,1645790880
2/25/22,Fri,4:09,0.49,1645790940
2/25/22,Fri,4:10,0.49,1645791000
2/25/22,Fri,4:11,0.49,1645791060
2/25/22,Fri,4:12,0.5,1645791120
2/25/22,Fri,4:13,0.5,1645791180
2/25/22,Fri,4:14,0.5,1645791240
2/25/22,Fri,4:15,0.5,1645791300
2/25/22,Fri,4:16,0.51,1645791360
2/25/22,Fri,4:17,0.51,1645791420
2/25/22,Fri,4:18,0.51,1645791480
2/25/22,Fri,4:19,0.51,1645791540
2/25/22,Fri,4:20,0.52,1645791600
2/25/22,Fri,4:21,0.52,1645791660
2/25/22,Fri,4:22,0.52,1645791720
2/25/22,Fri,4:23,0.52,1645791780
2/25/22,Fri,4:24,0.52,1645791840
2/25/22,Fri,4:25,0.53,1645791900
2/25/22,Fri,4:26,0.53,1645791960
2/25/22,Fri,4:27,0.53,1645792020
2/25/22,Fri,4:28,0.53,1645792080
2/25/22,Fri,4:29,0.53,1645792140
2/25/22,Fri,4:30,0.54,1645792200
2/25/22,Fri,4:31,0.54,1645792260
2/25/22,Fri,4:32,0.54,1645792320
2/25/22,Fri,4:33,0.54,1645792380
2/25/22,Fri,4:34,0.54,1645792440
2/25/22,Fri,4:35,0.55,1645792500
2/25/22,Fri,4:36,0.55,1645792560
2/25/22,Fri,4:37,0.55,1645792620
2/25/22,Fri,4:38,0.55,1645792680
2/25/22,Fri,4:39,0.55,1645792740
2/25/22,Fri,4:40,0.55,1645792800
2/25/22,Fri,4:41,0.56,1645792860
2/25/22,Fri,4:42,0.56,1645792920
2/25/22,Fri,4:43,0.56,1645792980
2/25/22,Fri,4:44,0.56,1645793040
2/25/22,Fri,4:45,0.56,1645793100
2/25/22,Fri,4:46,0.56,1645793160
2/25/22,Fri,4:47,0.57,1645793220
2/25/22,Fri,4:48,0.57,1645793280
2/25/22,Fri,4:49,0.57,1645793340
2/25/22,Fri,4:50,0.57,1645793400
2/25/22,Fri,4:51,0.57,1645793460
2/25/22,Fri,4:52,0.57,1645793520
2/25/22,Fri,4:53,0.57,1645793580
2/25/22,Fri,4:54,0.58,1645793640
2/25/22,Fri,4:55,0.58,1645793700
2/25/22,Fri,4:56,0.58,1645793760
2/25/22,Fri,4:57,0.58,1645793820
2/25/22,Fri,4:58,0.58,1645793880
2/25/22,Fri,4:59,0.58,1645793940
2/25/22,Fri,5:00,0.58,1645794000
2/25/22,Fri,5:01,0.59,1645794060
2/25/22,Fri,5:02,0.59,1645794120
2/25/22,Fri,5:03,0.59,1645794180
2/25/22,Fri,5:04,0.59,1645794240
2/25/22,Fri,5:05,0.59,1645794300
2/25/22,Fri,5:06,0.59,1645794360
2/25/22,Fri,5:07,0.59,1645794420
2/25/22,Fri,5:08,0.59,1645794480
2/25/22,Fri,5:09,0.6,1645794540
2/25/22,Fri,5:10,0.6,1645794600
2/25/22,Fri,5:11,0.6,1645794660
2/25/22,Fri,5:12,0.6,1645794720
2/25/22,Fri,5:13,0.6,1645794780
2/25/22,Fri,5:14,0.6,1645794840
2/25/22,Fri,5:15,0.6,1645794900
2/25/22,Fri,5:16,0.6,1645794960
2/25/22,Fri,5:17,0.6,1645795020
2/25/22,Fri,5:18,0.61,1645795080
2/25/22,Fri,5:19,0.61,1645795140
2/25/22,Fri,5:20,0.61,1645795200
2/25/22,Fri,5:21,0.61,1645795260
2/25/22,Fri,5:22,0.61,1645795320
2/25/22,Fri,5:23,0.61,1645795380
2/25/22,Fri,5:24,0.61,1645795440
2/25/22,Fri,5:25,0.61,1645795500
2/25/22,Fri,5:26,0.61,1645795560
2/25/22,Fri,5:27,0.61,1645795620
2/25/22,Fri,5:28,0.61,1645795680
2/25/22,Fri,5:29,0.61,1645795740
2/25/22,Fri,5:30,0.62,1645795800
2/25/22,Fri,5:31,0.62,1645795860
2/25/22,Fri,5:32,0.62,1645795920
2/25/22,Fri,5:33,0.62,1645795980
2/25/22,Fri,5:34,0.62,1645796040
2/25/22,Fri,5:35,0.62,1645796100
2/25/22,Fri,5:36,0.62,1645796160
2/25/22,Fri,5:37,0.62,1645796220
2/25/22,Fri,5:38,0.62,1645796280
2/25/22,Fri,5:39,0.62,1645796340
2/25/22,Fri,5:40,0.62,1645796400
2/25/22,Fri,5:41,0.62,1645796460
2/25/22,Fri,5:42,0.62,1645796520
2/25/22,Fri,5:43,0.62,1645796580
2/25/22,Fri,5:44,0.62,1645796640
2/25/22,Fri,5:45,0.62,1645796700
2/25/22,Fri,5:46,0.62,1645796760
2/25/22,Fri,5:47,0.63,1645796820
2/25/22,Fri,5:48,0.63,1645796880
2/25/22,Fri,5:49,0.63,1645796940
2/25/22,Fri,5:50,0.63,1645797000
2/25/22,Fri,5:51,0.63,1645797060
2/25/22,Fri,5:52,0.63,1645797120
2/25/22,Fri,5:53,0.63,1645797180
2/25/22,Fri,5:54,0.63,1645797240
2/25/22,Fri,5:55,0.63,1645797300
2/25/22,Fri,5:56,0.63,1645797360
2/25/22,Fri,5:57,0.63,1645797420
2/25/22,Fri,5:58,0.63,1645797480
2/25/22,Fri,5:59,0.63,1645797540
2/25/22,Fri,6:00,0.63,1645797600
2/25/22,Fri,6:01,0.63,1645797660
2/25/22,Fri,6:02,0.63,1645797720
2/25/22,Fri,6:03,0.63,1645797780
2/25/22,Fri,6:04,0.63,1645797840
2/25/22,Fri,6:05,0.63,1645797900
2/25/22,Fri,6:06,0.63,1645797960
2/25/22,Fri,6:07,0.63,1645798020
2/25/22,Fri,6:08,0.63,1645798080
2/25/22,Fri,6:09,0.63,1645798140
2/25/22,Fri,6:10,0.63,1645798200
2/25/22,Fri,6:11,0.63,1645798260
2/25/22,Fri,6:12,0.63,1645798320
2/25/22,Fri,6:13,0.63,1645798380
2/25/22,Fri,6:14,0.63,1645798440
2/25/22,Fri,6:15,0.63,1645798500
2/25/22,Fri,6:16,0.63,1645798560
2/25/22,Fri,6:17,0.63,1645798620
2/25/22,Fri,6:18,0.63,1645798680
2/25/22,Fri,6:19,0.63,1645798740
2/25/22,Fri,6:20,0.63,1645798800
2/25/22,Fri,6:21,0.63,1645798860
2/25/22,Fri,6:22,0.63,1645798920
2/25/22,Fri,6:23,0.63,1645798980
2/25/22,Fri,6:24,0.63,1645799040
2/25/22,Fri,6:25,0.63,1645799100
2/25/22,Fri,6:26,0.62,1645799160
2/25/22,Fri,6:27,0.62,1645799220
2/25/22,Fri,6:28,0.62,1645799280
2/25/22,Fri,6:29,0.62,1645799340
2/25/22,Fri,6:30,0.62,1645799400
2/25/22,Fri,6:31,0.62,1645799460
2/25/22,Fri,6:32,0.62,1645799520
2/25/22,Fri,6:33,0.62,1645799580
2/25/22,Fri,6:34,0.62,1645799640
2/25/22,Fri,6:35,0.62,1645799700
2/25/22,Fri,6:36,0.62,1645799760
2/25/22,Fri,6:37,0.62,1645799820
2/25/22,Fri,6:38,0.62,1645799880
2/25/22,Fri,6:39,0.62,1645799940
2/25/22,Fri,6:40,0.62,1645800000
